Max,Min,Mean
0.806423206339,0.0,0.372525323695
1.08985034965,0.0,0.715510300402
2.39790463043,0.0,0.873524271102
3.02040413734,0.0,0.931859491727
2.38685210478,0.0,0.869434604363
2.71751546553,0.0,0.89000039193
2.15355786117,0.0,0.882153899848
2.83878184026,0.0,0.911728004516
2.66753188488,0.0,0.882322289288
2.36526789979,0.0,0.892035082638
2.36514284573,0.0,0.852226819911
2.57027568828,0.0,0.885697595573
2.4896620734,0.0,0.926278979482
2.51832524489,0.0,0.893680981247
2.88942505052,0.0,0.906738112585
2.32878417388,0.0,0.910097305423
2.43373226013,0.0,0.876339308185
2.55006963353,0.0,0.894016836695
2.53432152092,0.0,0.885181692941
2.58464811925,0.0,0.834831489574
2.31949200101,0.0,0.88244538277
2.72992539085,0.0,0.88622669131
2.36360531203,0.0,0.86009924067
2.36384848551,0.0,0.859493265478
2.64762084484,0.0,0.896364746913
2.57906993545,0.0,0.861720708483
2.18436763705,0.0,0.869961149345
2.51326923326,0.0,0.854600349115
2.41058055406,0.0,0.869549091126
2.45098902309,0.0,0.868894607454
2.27092823517,0.0,0.854561819632
2.67053537483,0.0,0.88955859681
2.45310112478,0.0,0.856921667261
2.36688647741,0.0,0.861403660063
2.51310253398,0.0,0.862002258037
2.82777971739,0.0,0.873031940307
2.40162053958,0.0,0.879767211297
2.40861219121,0.0,0.871791468459
2.32829457287,0.0,0.876357849243
2.25154290196,0.0,0.833575789718
2.50438869669,0.0,0.876110694216
2.30361747317,0.0,0.830381973013
2.53487824612,0.0,0.86525845842
2.72202423916,0.0,0.888747134039
2.33564849105,0.0,0.842732401076
2.6000765761,0.0,0.880348300186
2.46883408599,0.0,0.882089026727
2.33304462804,0.0,0.835597405379
2.30070560461,0.0,0.88402091519
2.35157628781,0.0,0.865828374196
2.55695412947,0.0,0.879759745294
2.16619661073,0.0,0.869508485585
2.34382666992,0.0,0.872934793975
2.24309691349,0.0,0.878757717546
2.40005312062,0.0,0.839263452776
2.07909618055,0.0,0.864011211153
2.5334508339,0.0,0.850745174224
2.23326408549,0.0,0.870983202968
2.63114066619,0.0,0.831270968782
2.39578922478,0.0,0.844024643583
2.41250285202,0.0,0.878678331663
2.40514892193,0.0,0.827306822198
2.22717599031,0.0,0.83787883504
2.31956146934,0.0,0.848143581905
2.15558703944,0.0,0.846312197648
2.52922494552,0.0,0.881050079995
2.48348784203,0.0,0.82896317841
2.22502898095,0.0,0.856286459756
2.51567134229,0.0,0.865159087136
2.50926063596,0.0,0.845504200199
2.25482302529,0.0,0.829636031422
2.57886720975,0.0,0.847760688584
2.45198547,0.0,0.843811912692
2.29806177206,0.0,0.830943521133
2.45627925791,0.0,0.879770083594
2.35365580179,0.0,0.853833239843
2.39661603404,0.0,0.842807590075
2.23365715292,0.0,0.840677155741
2.43333543932,0.0,0.889163229079
2.36868729243,0.0,0.841308625929
2.37499714155,0.0,0.841254581541
2.27129222315,0.0,0.845142551456
2.46956653511,0.0,0.877454213945
2.33356325711,0.0,0.820810460581
2.49593574872,0.0,0.85910580476
2.30534704573,0.0,0.820761415911
2.35650914378,0.0,0.874043232885
2.3702939335,0.0,0.831864429982
2.22023985607,0.0,0.873783526102
2.31698124357,0.0,0.843084239247
2.47405581801,0.0,0.824492453417
2.38850685498,0.0,0.839093272264
2.34145660058,0.0,0.868704283862
2.31122320973,0.0,0.867692602731
2.68291540096,0.0,0.86655460461
2.40440805843,0.0,0.858432462526
2.39785942667,0.0,0.828667825272
2.31145576227,0.0,0.864335830604
2.43416039897,0.0,0.861948055726
2.37055990281,0.0,0.860703113048
2.25233547352,0.0,0.842032445613
2.47373086813,0.0,0.834980111932
2.31723267533,0.0,0.881435207468
2.34691441896,0.0,0.855153014077
2.47917692973,0.0,0.848823271456
2.57555826964,0.0,0.861860253008
2.36013527615,0.0,0.83553964337
2.42098922351,0.0,0.885939386147
2.26737471381,0.0,0.856208555556
2.30757155164,0.0,0.861807492593
2.48583521539,0.0,0.862272308045
2.36974093044,0.0,0.841214405249
2.6160624915,0.0,0.868261361859
2.21534499528,0.0,0.874415775156
2.5059512041,0.0,0.854911353016
2.26815582961,0.0,0.83939397065
2.35914627534,0.0,0.881534681289
2.27705059255,0.0,0.819071301278
2.23813089181,0.0,0.89195403604
2.56080224521,0.0,0.82071187964
2.29368652689,0.0,0.859824842465
2.48846594822,0.0,0.885964860052
2.25910604463,0.0,0.868196727494
2.34562138137,0.0,0.85319924983
2.28912713224,0.0,0.867320130586
2.37293714455,0.0,0.837477251905
2.34622795685,0.0,0.83324084043
2.15478194523,0.0,0.815234072986
2.3287515075,0.0,0.86995401639
2.50506982892,0.0,0.819194455004
2.24451277049,0.0,0.828971335712
2.5872704111,0.0,0.840785898079
2.15394341208,0.0,0.857383043661
2.76862175225,0.0,0.873744498767
2.44047903987,0.0,0.850152628494
2.75807521429,0.0,0.840876030798
2.20340877347,0.0,0.821559366481
2.84279925252,0.0,0.865608254315
