Max,Min,Mean
0.779733425543,0.0,0.363324012268
0.760127785913,0.0,0.420870892916
0.857523920694,0.0,0.477661951311
0.994848490828,0.0,0.581536744863
1.12564483438,0.0,0.596379135708
1.30202771423,0.0,0.70382321141
1.39708809823,0.0,0.759358438424
1.43445976809,0.0,0.7396717704
1.54859134886,0.0,0.79389556608
1.61687787172,0.0,0.824505683744
1.56804572211,0.0,0.761893604901
1.4814383519,0.0,0.70836260144
1.36677047388,0.0,0.652715884563
1.22279163478,0.0,0.561697417632
1.01944809925,0.0,0.487870891602
0.762552512538,0.0,0.395608437811
0.613817878835,0.0,0.304598286227
0.529652484474,0.0,0.251396810013
0.475246176056,0.0,0.213988857659
0.402947869885,0.0,0.190719248668
0.37229689095,0.0,0.155855712594
0.359890843788,0.0,0.154183140776
0.301385419102,0.0,0.137447503992
0.274829835081,0.0,0.114957808814
0.262135382899,0.0,0.108996403534
0.252032699461,0.0,0.106285924751
0.239015419568,0.0,0.0933144439915
0.241174847934,0.0,0.0944425380421
0.228009454412,0.0,0.0938085779077
0.22927918997,0.0,0.0958855369902
0.206837393512,0.0,0.0860354868965
0.212105683589,0.0,0.0858527027771
0.210778139272,0.0,0.0854973943835
0.185375360392,0.0,0.0772711461593
0.187984196569,0.0,0.0711360912422
0.159349203508,0.0,0.06782671054
0.157276886916,0.0,0.062381415341
0.151502956088,0.0,0.0615507325395
0.143996696482,0.0,0.0562142627167
0.141410878723,0.0,0.0526377092406
0.141562566697,0.0,0.0520845452654
0.140146042277,0.0,0.0487216137124
0.135733261901,0.0,0.0467846321414
0.131157889183,0.0,0.0465086936129
0.122282938945,0.0,0.0491638291919
0.119489703816,0.0,0.0470180923645
0.11174928766,0.0,0.0440075655729
0.114604455626,0.0,0.0454523170299
0.108987800798,0.0,0.0440438281067
0.107006292953,0.0,0.0433751881509
0.106007420926,0.0,0.0412931920968
0.104640095772,0.0,0.0398181768071
0.10192242595,0.0,0.0381671751671
0.0950169491622,0.0,0.036144571662
0.0918640963021,0.0,0.0343586567945
0.089649244187,0.0,0.033084928726
0.0892645292153,0.0,0.0316388850136
0.0885130938702,0.0,0.0307949902854
0.0879705090155,0.0,0.0292654220747
0.0875463625754,0.0,0.0281935357029
0.0860289053495,0.0,0.0287591606791
0.0843465984358,0.0,0.0279608906679
0.0844493683766,0.0,0.0268420612987
0.084534457392,0.0,0.0258495092574
0.085332649515,0.0,0.0262466053411
0.0844057006421,0.0,0.0251395080333
0.0821390599918,0.0,0.0246765930611
0.0843428228982,0.0,0.0265747577734
0.0834806528778,0.0,0.0256490045667
0.07039823313,0.0,0.0275312756361
0.0657314324605,0.0,0.0265751038866
0.0637746128213,0.0,0.0257864233245
0.0632653390808,0.0,0.0250774123208
0.0667212537401,0.0,0.0274463854427
0.064941868038,0.0,0.0270439162132
0.0645775936197,0.0,0.0265341058446
0.0646644384271,0.0,0.0260371374778
0.0638553818058,0.0,0.0253283353676
0.0626194181111,0.0,0.0245872766717
0.0616641676604,0.0,0.0241644165187
0.0570948567393,0.0,0.0234559078386
0.0568771515768,0.0,0.0229599626115
0.056719673488,0.0,0.0225178124764
0.0554100395718,0.0,0.0219444050133
0.0547940075529,0.0,0.0214623552736
0.0545145079295,0.0,0.020996804175
0.0546267774962,0.0,0.02073317256
0.0546535795601,0.0,0.0202613593708
0.0552194697436,0.0,0.0204541925545
0.0549413793998,0.0,0.0200431188933
0.0544665255905,0.0,0.0195216715762
0.0545057933606,0.0,0.0195760402256
0.0540049206707,0.0,0.0191951437177
0.0529374652599,0.0,0.0187080943782
0.0529588573564,0.0,0.01829810539
0.0529797716434,0.0,0.0179009154279
0.052708740243,0.0,0.017465755826
0.0525008689259,0.0,0.017181660397
0.0525766825387,0.0,0.0172393316077
0.0523480692363,0.0,0.0168372446984
0.0520770251329,0.0,0.0165150572602
0.0515402385341,0.0,0.0167029881935
0.0510796226658,0.0,0.016396640289
0.0512341923856,0.0,0.0162466017897
0.0504861219255,0.0,0.0159283099238
0.0518061314436,0.0,0.0176652038413
0.0518196830869,0.0,0.0174030988255
0.0518326053943,0.0,0.0171570735775
0.047832151703,0.0,0.0167948134157
0.0474198764309,0.0,0.016508087384
0.0471742242521,0.0,0.0162637608363
0.046580383297,0.0,0.0160182392751
0.0458699816392,0.0,0.015718566992
0.0458756689618,0.0,0.0153929528513
0.045884517242,0.0,0.0152032942041
0.045773687468,0.0,0.0149494718723
0.0456627476378,0.0,0.0147177666374
0.0456707327996,0.0,0.014542499525
0.0453684015791,0.0,0.0142957090993
0.0455657934255,0.0,0.0145960892958
0.0456011383402,0.0,0.0143993256869
0.045357080443,0.0,0.0142521351553
0.0464013635726,0.0,0.0150166761382
0.0459356901459,0.0,0.0148556855881
0.0456729918137,0.0,0.0146500192514
0.0456857065271,0.0,0.0143691150421
0.044623784905,0.0,0.0140991461292
0.0424209024282,0.0,0.0139024148874
0.0420639393676,0.0,0.0137416736613
0.0417341150968,0.0,0.0135284120293
0.0412365537079,0.0,0.01330848615
0.0410108103348,0.0,0.0131037025955
0.0410197445895,0.0,0.0128782668816
0.0410286937614,0.0,0.0126709812664
0.0380711409288,0.0,0.0124901410801
0.0379747099242,0.0,0.0123340825854
0.0379809880736,0.0,0.012174886183
0.0379860169756,0.0,0.0120710964775
0.0377471820956,0.0,0.0119194460417
0.0377533403837,0.0,0.0117704371172
0.0375924659839,0.0,0.0116143479679
0.0373646261781,0.0,0.0114818401134
0.0373294582493,0.0,0.0113249028351
0.037332887023,0.0,0.0112163731086
0.0373389207586,0.0,0.011070720479
0.0374230467274,0.0,0.0110706855637
0.0371302828246,0.0,0.0108954360597
0.0371299363155,0.0,0.0107753652415
0.0375389585776,0.0,0.0109750293737
0.0370287322412,0.0,0.0108868699013
0.0368695548758,0.0,0.0107946140541
0.0367309796032,0.0,0.0106908988368
0.0364879094263,0.0,0.0105658195121
0.0361570753237,0.0,0.0104024703257
0.0359532497594,0.0,0.0103263414173
0.0353923675054,0.0,0.0102241976381
0.0356563371382,0.0,0.0103850942589
0.0356184029471,0.0,0.0102160015984
0.0358225217513,0.0,0.0103014283263
0.0356270941088,0.0,0.0101679968823
0.035631501912,0.0,0.0100003329563
0.0350836117609,0.0,0.00989563497127
0.0349447403087,0.0,0.00977780369831
0.0349473444929,0.0,0.00969692721427
0.0346638969785,0.0,0.00962236663146
0.0335375072476,0.0,0.00996000471693
0.0334253102416,0.0,0.00989819213638
0.0324509466962,0.0,0.00977411843987
0.0323563170508,0.0,0.00963614882855
0.0321260062007,0.0,0.00951490110322
0.0314784643921,0.0,0.00939130888737
0.0304623557946,0.0,0.00924119975035
0.030225770061,0.0,0.00912107519621
0.0302287626742,0.0,0.00901184897839
0.0204080760864,0.0,0.00879532777481
0.0202886773508,0.0,0.00873893876477
0.020289965848,0.0,0.0086760974503
0.0206492485946,0.0,0.00897686047698
0.020651303203,0.0,0.00888050598032
0.020843794487,0.0,0.00894635443158
0.0208447195161,0.0,0.00890434785606
0.0207694462749,0.0,0.00878872778787
0.0210306128941,0.0,0.00893963527703
0.0210019450944,0.0,0.0088744574941
0.0209674501231,0.0,0.00880313215847
0.0196427559938,0.0,0.0087181897266
0.0196224550752,0.0,0.00860696689471
0.0193216384448,0.0,0.008502028841
0.0193229850286,0.0,0.00843016497525
0.0188930682774,0.0,0.00835396556497
0.0186899718814,0.0,0.00831502683305
0.0186912848917,0.0,0.00824136345495
0.0186928331173,0.0,0.00816033418919
0.0194839975197,0.0,0.0088716083237
0.0194853184197,0.0,0.00880313289382
0.0193166262656,0.0,0.00874871921255
0.019318204337,0.0,0.00867448375586
0.019183148255,0.0,0.00888181567459
0.0190858084911,0.0,0.0088298391661
0.019073266569,0.0,0.00877813960396
0.0185544200028,0.0,0.00870932362097
0.0191626633609,0.0,0.00933436071096
0.0191640576899,0.0,0.00926648174599
0.0192895496269,0.0,0.00942657473072
0.019570771456,0.0,0.00963288884775
0.0195707294764,0.0,0.00954504437046
0.0196677298634,0.0,0.00963902447105
0.0196686303031,0.0,0.00959223445557
0.0196702915144,0.0,0.00950926307816
0.0196392961167,0.0,0.00944195610871
0.0196408591953,0.0,0.00936682379639
0.0196416471876,0.0,0.00932792803749
0.0196423194915,0.0,0.00929569108179
0.0191358619969,0.0,0.00924490207605
0.0191372882705,0.0,0.00917172097794
0.019138845808,0.0,0.00909455742193
